text,rating,label
"Hotel yang begitu nyaman. Baik dari sisi ruangan, bed maupun toiletnya. Pelayanannya sangat ramah. Breakfastnya enak dan cukup bervariasi. 
Lokasi cukup dekat dengan Mall Mantos.

Jika boleh menjadi masukan Wifinya saja yang perlu ditingkatkat speednya.

Thank U Quality Hotel Manado",4,Positif
"Kemaren sempat book via agoda sudah jam 13.30 wita. Dapatnya kamar twin tapi okelah..

1. Proses check in/out cepat
2. Wifi di kamar kurang baik signalnya kemaren dpatnya kamar 314
3. Sarapannya mantap
4. Kamarnya bersih
5. Overall recommended hotel",5,Positif
"Pelayanan hotel sangat ok... Mulai Dari resepsionis, petugas hotel, dan staff... hotel dengan bangunnya sangat baik... lift sangat baik, makanan pada pagi hari lumayan baik, sayangnya hotel tidak dilengkapi dengan kolam renang, sangat disayangkan... tapi biar begitu menurut saya Sudah sangat cukup baik... terima kasih manado quality hotel... ingin menginap lagi di hotel tersebut ",4,Positif
"Saya suka dengan pelayanannya. Staff hotelnya baik dan menyapa tamu dengan nama. Sarapannya mulainya pagi dan variatif, serta staff restorant selalu siaga dalam menawarkan teh atau kopi. Kamarnya bersih, ada meja untuk bisa bekerja, kamar mandinya bersih dan wangi. Dekat ke Mantos, gampang cari makan.",4,Positif
"Lokasi sangat strategis langsung pinggir laut lalu hanya tinggal jalan kaki untuk bisa lihat sunset di Mantos (Manado Town Square). Mall yang paling besar di Manado. Sangat dekat (mungkin bisa dibilang sebrangan dengan hotel) dengan Jendela Indonesia yang kemarin pas saya ke Manado, baru saja dibuka. Untuk tempat kuliner ada juga restoran seafood, coto makasar, sampe kuliner khas lamongan juga ada, tinggal jalan di ke kanan dari hotel. Recommended hotel kalo ke Manado",4,Positif
Lokasinya sangat strategis ... mau kemana mana dekat... bisa jalan kaki ke transmart... dekat dengan beberapa pusat perbelanjaan di kota Manado... tempat makan juga dekat... hotel yang bersih Dan terawat... stafnya juga ramah... nice hotel... ,4,Positif
"Saya mengunjungi Manado bulan lalu untuk pernikahan teman saya. Saya dan teman saya memilih Manado Quality Hotel karena ini adalah harga yang terjangkau untuk kami. Lokasi adalah di seberang dari Manado Convention Center, di mana teman saya resepsi pernikahan diselenggarakan sehingga ini adalah pilihan yang tepat untuk menginap. Hotel ini juga terletak dekat pantai, Bahu Mall dan Manado Town Square (Mall terbesar yang di Manado). 

Staf yang sangat ramah dan sangat membantu selama saya menginap di sana. Mereka bahkan tidak memiliki banyak fasilitas di dalam hotel tapi saya tidak keberatan karena jadwal saya sangat ketat di Manado dan saya pergi sepanjang hari. 
Saya menyewa mobil dari hotel dan terkejut pada harga lebih masuk akal dari luar penyewaan mobil, mereka disediakan rumah penuh cakalang rica dan Klapertaart dengan harga yang masuk akal juga. 

Kamar sangat bagus, bersih, luas dan nyaman. Sarapan standar tapi banyak yang berbeda anda bisa memilih untuk makan. Mereka disajikan beberapa makanan lokal setiap hari. Untuk selera saya sebagai turis, makanan lokal mereka adalah yang terbaik. Saya suka mereka jagung dengan cakalang. 

Secara Keseluruhan. Saya merekomendasikan hotel ini. Terima kasih untuk membuat saya mengunjungi hotel berkualitas di Manado yang sangat mengesankan.",4,Positif
"Keempat kalinya saya menginap di hotel ini sejak tahun 2013 tidak ada perubahan yang signifikan.  Ukuran kamar dan kebersihan ruangan cukup baik. Pilihan menu sarapan termasuk monoton dan tidak terlalu banyak variasi.  Sampai malam terakhir saya cukup puas menginap di hotel ini namun pada saat akan membayar laundry saya cukup kecewa karena 4x laundry (saya menginap 5 hari)  setiap bill saya dicash kelebihan 10 ribu dari yang seharusnya saya bayar dan pihak laundry serta front office ""memaksa"" saya untuk mengakui kelebihan tersebut dengan alasan saya salah mencatat jumlah pakaian yg saya laundry. Jadi saran saya jika ingin menginap di hotel ini dan harus menggunakan jasa laundry pastikan terlebih dahulu atau hitung kira2 berapa anda harus membayar bill laundry agar tidak kecewa.  ",3,Negatif
"Saya nginep 2 hari di kamar 230. Sangat indah dan Nyaman, rasanya pantastic buat family Holiday, khususnya GM nya sangat bersahaja sast.ngobrol, memberi kesan tamu baguan dari eluarga. Anak saya bahagia selama nginep di Yama.

Saya rekomendasi.buat family dan juga buat haoneymoner .",5,Positif
Nginep di sini pas ada undangan wedding temen.. hotelnya nyaman family friendly .. makanannya juga enak enak... Fasilitas hotel bikin betah... kamarnya bersih... Pelayanan staf stafnya ramah ramah .. dan GM nya juga informatif ... Kalau ada kesempatan Mau nginep disini lagi...,5,Positif
"Saya menginap dengan keluarga merasakan service yang memuaskan dari staff2 nya, terlebih dari GM nya langsung pak rahmat ridwansyah.
Hotel yang bagus, bersih Kamarnya, viewnya bagus  kolam renang bersih.
Saya akan kembali lagi untuk berlibur",5,Positif
"parkiran yang luas, suasana yang sangat nyaman. lobby hotel yang bagus dan cocok buat foto-foto. pegawai dan staf hotel yang ramah, untuk sarapan sangat bagus dan tempat bermain anak yang nyaman dan aman. kolam air panas yang bersih dan kamar juga sangat bersih.",5,Positif
"tempat yang bagus, pelayanan yang rama, khususnya untuk bagian front desk.. menu sarapan yang banyak dan enak. parkiran belakang yang luas serta area rekreasi yang aman untuk anak anak dan orang dewasa",5,Positif
"Suasananya sangat nyaman, dengan pelayanan yg ramah. Breakfastnya banyak pilihan, apalagi cemilannya sangat enak Banyak spot foto bagus yang instagramable, anak2 happy banyak fasilitas seperti Rabbit field, arena bermain anak yang bikin anak aku ngga mau pulang",4,Positif
"Kamarnya bagus, luas, bersih, dekorasinya unik berasa diluar negeri, kamar mandinya juga, akomodasi dalam kamar komplit, menu room servicenya juga enak2 dan murah biasanya kan klo makan dihotel mahal2 klo disini harganya wajar, suasananya juga enak, cuman klo malem agak serem aja, onsennya g dicobain cuman g terlalu panas, sarapan cuman nasgor, g ada pilihan apa2,, poor breakfast, jadi mending pesen kamar aja tanpa breakfast beda harganya lumayan, liftnya g jalan jadi naek tangga, cuman satu lantai yg beroperasi",4,Positif
kamarnya nyaman dan bersih dengan pemandangan sekita lobby front desk yang sangat bagus dan instagramablel . sarapan pagi yang memuaskan serta staff yang siap sedia membantu. parkiran yang luas dan aman,5,Positif
"Baru pertama x bermalam di Yama Resort dan sangat memuaskan...kamarnya nyaman..dapat makan malam shabu-shabu,juga breakfast. Rasa makanannya enak. Banyak hiburan ada tempat bermain anak2,ada kandang kelinci,lapangan basket,kolam renang air hangat,kolam berendam air panas,mlm hari ada live musik..wajib dicoba yah klo liburanprokesnya juga mantap krn sy liburan membawa anak2 jadi agak khawatir juga. Tapi semua kamar selalu disteril setiap ada tamu yg check out.",5,Positif
tempat yang cocok untuk dijadikan tempat liburan karena fasilitas yang lengkap. bisa melihat setiap sudut kota dari puncak lantai. kenyamanan terjamin,4,Positif
"First time nginap di hotel ini ada banyak spot foto bagus, pelayanan bagus, tempat parkirnya juga luas, view sunset dan sunrise yang cantik dengan pemandangan pantai, juga view kota Manado yang indah, hotel bersih nyaman, hotel ditengah kota tapi memiliki nuansa hijau alam yang asri. next time bakal kesini lagi",5,Positif
"Pemandangan dari balkonnya keren banget… apalagi kalau malam, bisa lihat city light manado yang cantik banget.",5,Positif
"In certain condition i think this hotel management is not ready. 
Contohnya saat manado “blackout” saya pikir mereka jual “kamar” di platform itu all ready.
Saya check in jam 12 malam expectnya saat check in langsung mendapatkan kamar dan ternyata “masih harus diprepare” alasannya overbooked.

Saya check in dengan condition ini ya karena mau istirahat bukan malah tambah capek diminta tunggu. Kan lucu ya :)

Kalau tidak ready jangan dijual.

So to all trevellers please find another hotel.
Not recommended at all. 

My roon review will be in the next review",1,Negatif
"Saya nginap bersma kluarga tgl 27, untuk merayakan hut ponakan saya. Dan mulai dari proses booking kmr, saat check in semuanya lancar, karyawannya jg semua ramah dan sangat membantu, terima kasih David for your great service.
Untuk kamar juga bagus, bersih, kamarnya luas.
Saat breakfast di resto juga pelayanannya sangat baik. Semua staffnya ramah,
saya dibantu oleh staff di resto untuk kasih surprise kue hut dan dinyanyikan lagu ulang tahun buat ponakan saya. Semua kluarga saya senang dan ingin nginap lagi disini 
Terima kasih Sintesa Peninsula Manado for your excellent service... ",5,Positif
"untuk pelayanan di Reception aja di tingkatkan… sama security.. 
jgn lupaaaa sapa dan salam semua Tamu, biarpun anak”.. itu nilai tambahan buat kalian di reception dan security..

untuk Cafe/resto sangat memuaskan..
thank u Trio Cantik Iriani. Meyti. Fatma, soalnya 4 hri nginap kalian sama” trs baik lagi pelayanan..  

next aku pasti nginap disitu..",5,Positif
"Jangan nginap di hotel ini disaat momentum covid19 , managemen mematikan listrik jam 2 subuh sampai jam 6 pagi dikarenakan penghematan. 
Luar biasa panasnya. Tidak bisa tidur dengan baik, apalagi yang menginap disini ber group. Managemen nya diberi info dan protes, tapi tidak bisa mengakomodir.",1,Negatif
"Hotel yang bagus, fasilitas ok, lokasi hotel yang strategis berada ditengah kota Manado sehingga kita dapat melihat seluruh sudut kota Manado hanya saja karyawan di restaurant kurang ramah. Yang lain sudah ok",4,Positif
Hotel dengan view pemandangannya yg bagus dan indah. Terlihat hampir semua sudut kota Manado bila di Lantai 11. Rekomended lah buat view pemandangan hotel di Manado. Sewaktu waktu pasti akan kesini lagi untuk melihat sunrise langsung dari lantai 11,5,Positif
"Untuk pemandangannya sangat bagus dari semua hotel yang ada di tengah kota Manado.
Serta pelayanannya baik dan ramah, guest officer Novreska yang sangat ramah dan selalu ada saat saya membutuhkan sesuatu tiap saya datang ke hotel ini.
Kamar terbantu dengan pemandangan yang indah.",5,Positif
Hotel yang ramah dan nyaman untuk menikmati suasana kota manado dari atas bukit. Serta layanan hangat yang didapat dari semua karyawan hotelnya. Membuat hotel Peninsula menjadi satu hotel untuk menginap kembali di kunjungan berikutnya,5,Positif
"Lokasi di pusat kota manado, kolam renang cantik. lokasi unik & tenang krn agak jauh dari jalan raya.
semua bersih, terdapat banyak lukisan abstrak. Jalannya kayak ke puncak..
Dapat kamar dengan balkon menghadap laut. adem liatnya...",5,Positif
"Tidak pernah bosan untuk selalu datang di hotel ini. Kamar Deluxe Suitenya menyenangkan, enak dipakai ngumpul2 dengan keluarga. Kolam renangnya luas dan nyaman. Dan sudah dua kali kami mengadakan konferensi internasional di hotel ini dengan hasil yang memuaskan semua pihak. Staffnya ramah, apalagi sang manajer marketing pak Teguh . Btw terima kasih atas kue ulang tahunnya.",5,Positif
"Lokasinya di tengah kota, akses kemana2 dekat. Keramahan staff sangat baik. Pelayanan saat check in juga cepat. Kebersihan kamar hotel baik, luas, terawat, nyaman. Menu sarapan pagi variatif dan enak.
Untuk kolamnya perlu diperhatikan lagi kebersihannya. Overall, mantaplah",4,Positif
"Very Good , Trima kasih atas pelayanan prima selama saya di hotel .... sejak check in spi check out kami mendapat pelayanan yg luar biasa ... special trims for Bu mei yg sdh menfasilitasi kami dari kab Boalemo sehingga banyak kemudian yg kami rasakan .... semoga dapat berkunjung kembali k manado dalam suasana Yang lain .... trims next time come back to manado.....",5,Positif
Kami sangat puas dgn pelayan dan fasilitas hotel. Bagi keluarga yg pingin liburan atau mau ke Manado nginap di hotel ini rekomen bgt deh. Apalagi makanannya enak banget. Pingin balik kesini lagi deh..,5,Positif
"Novresca orang yg ramah,fasilitas bagus.kolam renang bersih. Restaurant bagus.makanannya enak enak.kebersihan kamar bagus.keamanan trrjaga.kamar luas.parkiran mobil luas.pelayan ramah,baik Dan cepat.Ada kolam ikannya.penyambutannya bagus.view kamar bagus,tidak ada nyamuk.baguslah

Novresca friendly people, nice facilities..clean swimming pool.  Good restaurant. Food is good. Good room cleanliness. Secure security. Spacious room. Spacious car park. Friendly, good and fast fishermen. There is a fish pond. Nice reception. Nice room view, no mosquitoes. So recommended",5,Positif
"Awalnya aku ngga mau ke hotel Peninsula krna pikirnya hotel itu horor banget tapi trnyata saat masuk kedlm kesan prtama terasa rumah sendiri, nyaman banget apalagi staffnya ramah receptionistnya bkan hanya cantik tapi baik. 
Pokoknya recomended banget deh,, 
Anw, kalo ngg prcaya dtg ajah ksana",5,Positif
"Pertama sampai, kita langsung disambut dengan ramah, santun dan penuh rasa kekeluargaan. Kamarnya bersih,tempat tidur nyaman, sarapan lengkap dan bergizi. Pokoknya enak dech,, dijamin puas  okey ",5,Positif
"Tdk sesuai dgn nama nya bintang 5. Makanan tdk enak, kamar kotor, handuk kusam, gantungan baju tidak ada, lantai kamar mandi kotor.
Petugas hotel kurang ramah. Pokoknya tidak sesuai dengan harapan",1,Negatif
"Kamarnya nyaman, luas, sarapannya banyak pilihan paling enak tinutuannya. Live music di Resto setiap malam, dekat dengan pusat perbelanjaan, ada beberapa kuliner disamping kanan hotel. Ada coto daeng yabgvenak di sana, cukup berjalan 100 meter dr hotel",5,Positif
Hotel ini memberikan sentuhan lokal dengan standar yang sangat baik. Makanannya juga enak terutama untuk Selera Asia. Ini adalah pilihan yang baik untuk pertemuan bisnis. Mereka tidak memiliki kolam renang jadi tidak dianjurkan untuk keluarga atau mereka yang ingin berenang. Akses transportasi umum cukup mudah dan dekat ke pusat kota.,5,Positif
"Beberapa kali nginep di sini, karena urusan kerjaan jadi mau gak mau nginep di sini. Tempatnya strategis krn di pusat kota dekat dg tempat makan dan mall mantos.
Staffnya ramah dan menyenangkan, sayangnya gak Ada kolam renang dan fitness center ",4,Positif
"Cukup nyaman utk hotel lama , spacy room ... fasilitas kurang lengkap , wifi terbatas di lobby ..breakfast ok  walau variasi makanan agak kurang banyak .. hospitality baik , kebersihan ok..secara keseluruhan baik",4,Positif
"Hotel ini berada di pusat kota, dekat dengan mall dan pusat oleh-oleh. Akses dari Bandara Sam Ratulangi kira-kira membutuhkan waktu sekitar 1 jam. Kamar berlantai kayu dan bersih. Pelayanan baik dan cukup memuaskan.",4,Positif
"Saya mendapat kamar yang lebih kecil daripada kunjungan terakhir saya, sabun cair tidak menambahkan untuk 3 hari. Sarapan enak dengan banyak pilihan. Bagus lobi yang besar sehingga kami dapat bertemu dengan rekan kerja yang nyaman dengan piano dan penyanyi. Staf sangat ramah dan ingat nama saya. Bila mereka memberikan harga promosi. Saya pikir ini hotel yang layak untuk tinggal",3,Negatif
"Manado Quality Hotel ini memiliki lokasi yang bagus dan akses yang mudah. Tapi ketika saya tinggal di sini untuk akses Internet adalah sangat buruk, dan mengeluh untuk staf mereka hanya mengatakan bahwa ada masalah dengan internet, dan minggu berikutnya saya datang untuk tinggal lagi, internet masih memiliki masalah. Sarapan yang baik secara keseluruhan, kamar rata-rata, dengan staf rata-rata.",3,Negatif
"Saya dan istri saya tinggal di hotel ini selama 2 malam. Malam pertama kami punya kamar Superior twin, kami kecewa, tapi staf hotel yang sangat baik, hari berikutnya mereka memberi kami kamar yang terbaik. Kami menikmati tinggal di hotel ini. Hanya perlu meningkatkan tempat parkir untuk tamu hotel.",4,Positif
"Hotel lama yang berlokasi di pusat kota,, kamarnya nyaman dan rapih

Untuk sarapannya beragam dan nikmat,, ada jajan pasar dan ada bubur manado yang di lidah saya tidak biasa

Ada wifi tapi sinyalnya kurang bagus",4,Positif
"Cari referensi hotel di Manado... Quality hotel menurut saya sangat memuaskan. Pelayanan, kamar hotel yg bersih, makanan yg enak tentunya harganya terjangkau... 3 kali saya berkunjung ke Manado 3 kali pula Quality hotel jadi pilihan saya. ",5,Positif
