text,rating,label,text_clean,text_final
"Hotel lama yang berlokasi di pusat kota,, kamarnya nyaman dan rapih

Untuk sarapannya beragam dan nikmat,, ada jajan pasar dan ada bubur manado yang di lidah saya tidak biasa

Ada wifi tapi sinyalnya kurang bagus",4,Positif,hotel lama yang berlokasi di pusat kota kamarnya nyaman dan rapih untuk sarapannya beragam dan nikmat ada jajan pasar dan ada bubur manado yang di lidah saya tidak biasa ada wifi tapi sinyalnya kurang bagus,hotel lama berlokasi pusat kota kamarnya nyaman rapih sarapannya beragam nikmat jajan pasar bubur manado di lidah tidak biasa ada wifi sinyalnya kurang bagus
"Cari referensi hotel di Manado... Quality hotel menurut saya sangat memuaskan. Pelayanan, kamar hotel yg bersih, makanan yg enak tentunya harganya terjangkau... 3 kali saya berkunjung ke Manado 3 kali pula Quality hotel jadi pilihan saya. ",5,Positif,cari referensi hotel di manado quality hotel menurut saya sangat memuaskan pelayanan kamar hotel yg bersih makanan yg enak tentunya harganya terjangkau kali saya berkunjung ke manado kali pula quality hotel jadi pilihan saya,cari referensi hotel manado quality hotel sangat memuaskan pelayanan kamar hotel yg bersih makanan yg enak tentunya harganya terjangkau kali berkunjung manado kali quality hotel jadi pilihan saya
"Manado Quality Hotel memiliki lokasi yang strategis, akses yang mudah, dan juga mudah untuk pergi ke mal. banyak Mall di jalan yang sama. 
Pelayanan baik, didukung dengan staf yang ramah dan membantu. Kamar luas, bersih, dan cukup. Ada 2 kekurangan menurut saya, pertama adalah tempat tidur, kasur di tempat tidur ketika kami pindah derit, mengganggu ketenangan tidur kami. Kedua, adalah akses WiFi - agak lambat. 
Sarapan adalah ok, ada banyak varian makanan yang bisa dimakan, rasanya lumayan. 
Ini adalah nilai: 
Lokasi: 4/5 
Pelayanan: 4/5 
Kamar: 4/5 
Makanan sarapan: 3/5 
Kualitas Tidur: 3/5 
Pelayanan: 4/5 
Kualitas vs harga: 4/5",4,Positif,manado quality hotel memiliki lokasi yang strategis akses yang mudah dan juga mudah untuk pergi ke mal banyak mall di jalan yang sama pelayanan baik didukung dengan staf yang ramah dan membantu kamar luas bersih dan cukup ada kekurangan menurut saya pertama adalah tempat tidur kasur di tempat tidur ketika kami pindah derit mengganggu ketenangan tidur kami kedua adalah akses wifi agak lambat sarapan adalah ok ada banyak varian makanan yang bisa dimakan rasanya lumayan ini adalah nilai lokasi pelayanan kamar makanan sarapan kualitas tidur pelayanan kualitas vs harga,manado quality hotel memiliki lokasi strategis akses mudah juga mudah pergi mal banyak mall jalan sama pelayanan baik didukung staf ramah membantu kamar luas bersih cukup kekurangan saya pertama tempat tidur kasur tempat tidur pindah derit mengganggu ketenangan tidur kami kedua akses wifi lambat sarapan ok banyak varian makanan bisa dimakan rasanya lumayan adalah nilai lokasi pelayanan kamar makanan sarapan kualitas tidur pelayanan kualitas vs harga
"Kualitas hotel di Manado adalah hotel yang berkualitas, yang terletak di jalan raya terkenal jalan, staf yang membantu dan ramah, sarapan yang baik dan makanan yang lezat, mereka memiliki sebuah bar dan lounge yang bagus, harga terjangkau untuk makanan, bir dan tarif kamar. 
Lokasi yang bagus 
Ramah, membantu staf 
Dengan harga yang terjangkau",4,Positif,kualitas hotel di manado adalah hotel yang berkualitas yang terletak di jalan raya terkenal jalan staf yang membantu dan ramah sarapan yang baik dan makanan yang lezat mereka memiliki sebuah bar dan lounge yang bagus harga terjangkau untuk makanan bir dan tarif kamar lokasi yang bagus ramah membantu staf dengan harga yang terjangkau,kualitas hotel manado hotel berkualitas terletak jalan raya terkenal jalan staf membantu ramah sarapan baik makanan lezat memiliki sebuah bar lounge bagus harga terjangkau makanan bir tarif kamar lokasi bagus ramah membantu staf harga terjangkau
Ada lantai bebas rokok tapi masih berbau rokok dan kami masih bisa merokok. Lokasi yang baik dan hotel ini cukup bersih. Tidak ada banyak pilihan yang tersedia untuk sarapan. Koneksi wifi cukup bagus di kamar.,3,Negatif,ada lantai bebas rokok tapi masih berbau rokok dan kami masih bisa merokok lokasi yang baik dan hotel ini cukup bersih tidak ada banyak pilihan yang tersedia untuk sarapan koneksi wifi cukup bagus di kamar,lantai bebas rokok berbau rokok kami masih bisa merokok lokasi baik hotel cukup bersih ada banyak pilihan tersedia sarapan koneksi wifi cukup bagus kamar
"Hotel yang bagus dengan lokasi yang sangat strategis di jalan boulevard manado... mau ke pusat perbelanjaan Mantoz, Ke kawasan Mega mas, Bahu mall... semuanya dekat.. kamarnya bersih.. sarapannya lumayan... ada coto, bubur manado... dan lain lain.... parkiran luas... sayang ngak ada kolam renang... ",4,Positif,hotel yang bagus dengan lokasi yang sangat strategis di jalan boulevard manado mau ke pusat perbelanjaan mantoz ke kawasan mega mas bahu mall semuanya dekat kamarnya bersih sarapannya lumayan ada coto bubur manado dan lain lain parkiran luas sayang ngak ada kolam renang,hotel bagus lokasi sangat strategis jalan boulevard manado mau pusat perbelanjaan mantoz kawasan mega mas bahu mall semuanya dekat kamarnya bersih sarapannya lumayan coto bubur manado lain parkiran luas sayang ngak kolam renang
"Jika Anda tidak keberatan hirup rokok merokok 24 x 7, ini bisa menjadi sebuah hotel yang layak untuk Anda. Sirkulasi udara sangat buruk bahwa Kami mencium bau rokok merokok di lobi yang datang dari lantai bawah. Saat memasuki hotel anda akan bau rokok merokok karena mereka cukup kuat merokok adalah ruang terbuka langsung ke lobi. Hanya tempat kami tidak mencium bau rokok adalah lift. Rasanya seperti berada di dalam area merokok sepanjang waktu. Jika Anda memiliki anak-anak, tinggal jauh. 

Tempat ini cukup bersih, lokasi tidak buruk, dan staf cukup ramah. Jika Anda seorang perokok atau tidak memiliki masalah dengan merokok, ini adalah hotel yang cukup layak.",1,Negatif,jika anda tidak keberatan hirup rokok merokok x ini bisa menjadi sebuah hotel yang layak untuk anda sirkulasi udara sangat buruk bahwa kami mencium bau rokok merokok di lobi yang datang dari lantai bawah saat memasuki hotel anda akan bau rokok merokok karena mereka cukup kuat merokok adalah ruang terbuka langsung ke lobi hanya tempat kami tidak mencium bau rokok adalah lift rasanya seperti berada di dalam area merokok sepanjang waktu jika anda memiliki anakanak tinggal jauh tempat ini cukup bersih lokasi tidak buruk dan staf cukup ramah jika anda seorang perokok atau tidak memiliki masalah dengan merokok ini adalah hotel yang cukup layak,keberatan hirup rokok merokok x bisa menjadi sebuah hotel layak anda sirkulasi udara sangat buruk mencium bau rokok merokok lobi datang lantai bawah memasuki hotel anda akan bau rokok merokok mereka cukup kuat merokok ruang terbuka langsung lobi tempat kami mencium bau rokok lift rasanya berada dalam area merokok sepanjang waktu anda memiliki anakanak tinggal jauh tempat cukup bersih lokasi tidak buruk staf cukup ramah anda seorang perokok tidak memiliki masalah merokok adalah hotel cukup layak
"hotel dengan nuansa modern dan interior bagus, kamarnya tertata apik dan resik, cukup luas, dan lengkap dengan peralatan yang dibutuhkan sampai ke cotton bud, cahaya yang terang, penataan lampu yang simetris dan didukung sarapan yang beragam dan enak...",4,Positif,hotel dengan nuansa modern dan interior bagus kamarnya tertata apik dan resik cukup luas dan lengkap dengan peralatan yang dibutuhkan sampai ke cotton bud cahaya yang terang penataan lampu yang simetris dan didukung sarapan yang beragam dan enak,hotel nuansa modern interior bagus kamarnya tertata apik resik cukup luas lengkap peralatan dibutuhkan ke cotton bud cahaya terang penataan lampu simetris didukung sarapan beragam enak
"Kamar : Pesan Junior suite dapat free upgrade ke royal suite. sangat luas dan nyaman, disambut dengan buah2an dan surat selamat datang atas nama pengunjung. manajemen yang baik.
Lokasi : Strategis di boulevard, banyak mall di sekitar dan dekat tepi laut, pemandangan yang baik.
Makanan: Bervariasi, dan tersedia makanan khas manado.",4,Positif,kamar pesan junior suite dapat free upgrade ke royal suite sangat luas dan nyaman disambut dengan buahan dan surat selamat datang atas nama pengunjung manajemen yang baik lokasi strategis di boulevard banyak mall di sekitar dan dekat tepi laut pemandangan yang baik makanan bervariasi dan tersedia makanan khas manado,kamar pesan junior suite free upgrade royal suite sangat luas nyaman disambut buahan surat selamat datang atas nama pengunjung manajemen baik lokasi strategis boulevard banyak mall sekitar dekat tepi laut pemandangan baik makanan bervariasi tersedia makanan khas manado
"Hotel ini setahu saya sudah cukup lama namun kondisi hotel ridak beda dengan waktu saya visit beberapa tahun yang lalu. Kualitas service justru jauh meningkat sejak pertama kali check inn sampai check out. Semua karyawan dari semua lapisan begitu hormat dan penuh senyum. 
Terlihat juga saat ini banyak turis asing menginap di hotel ini",4,Positif,hotel ini setahu saya sudah cukup lama namun kondisi hotel ridak beda dengan waktu saya visit beberapa tahun yang lalu kualitas service justru jauh meningkat sejak pertama kali check inn sampai check out semua karyawan dari semua lapisan begitu hormat dan penuh senyum terlihat juga saat ini banyak turis asing menginap di hotel ini,hotel setahu sudah cukup lama kondisi hotel ridak beda waktu visit beberapa tahun lalu kualitas service justru jauh meningkat sejak pertama kali check inn check out semua karyawan semua lapisan hormat penuh senyum terlihat saat banyak turis asing menginap hotel
"Menginap 4 malam di sini di kamar 533. Kamar sangat bagus dengan lantai kayu. Pancuran air masih kuat :) staf yang sangat ramah (ya semua dari mereka ramah). Senyum dan sapaan yang di mana-mana.

Hal yang perlu diperhatikan:
- tidak ada wifi kecuali di lantai 1st
- kamar bebas rokok yang masih memiliki sedikit bau asap",4,Positif,menginap malam di sini di kamar kamar sangat bagus dengan lantai kayu pancuran air masih kuat staf yang sangat ramah ya semua dari mereka ramah senyum dan sapaan yang di manamana hal yang perlu diperhatikan tidak ada wifi kecuali di lantai st kamar bebas rokok yang masih memiliki sedikit bau asap,menginap malam sini kamar kamar sangat bagus lantai kayu pancuran air kuat staf sangat ramah semua mereka ramah senyum sapaan di manamana perlu diperhatikan ada wifi di lantai st kamar bebas rokok yang masih memiliki sedikit bau asap
"Menginap di hotel ini sebenarnya sangat menyenangkan.. Kamar & breakfast yg baik serta staff yang ramah. Tetapi jangan harap mendapatkan Wifi dikamar, TIDAK ADA SIGNAL WIFI DI SEMUA KAMAR !!! Bahkan di lobby sekalipun sulit mengakses Wifi hotel. Sangat menyulitkan untuk perjalanan bisnis saya",3,Negatif,menginap di hotel ini sebenarnya sangat menyenangkan kamar breakfast yg baik serta staff yang ramah tetapi jangan harap mendapatkan wifi dikamar tidak ada signal wifi di semua kamar bahkan di lobby sekalipun sulit mengakses wifi hotel sangat menyulitkan untuk perjalanan bisnis saya,menginap hotel sebenarnya sangat menyenangkan kamar breakfast yg baik staff ramah jangan harap mendapatkan wifi dikamar ada signal wifi semua kamar bahkan lobby sekalipun sulit mengakses wifi hotel sangat menyulitkan perjalanan bisnis
"Tinggal di sana selama 4 malam di kamar deluxe. Pemandangan dari kamar tidak luas bangunan sebagai sebagian melihat, tetapi anda masih dapat melihat laut. Lokasinya bagus, dekat dengan pusat perbelanjaan dan restoran makanan laut. Internet hanya tersedia di lobi. Sarapan yang baik, disajikan dengan bubur manado :) . Taksi dari bandara ke max Rp.100, 000. Ada taksi berhenti di depan hotel. Makanan halal banyak restoran di dekatnya.",3,Negatif,tinggal di sana selama malam di kamar deluxe pemandangan dari kamar tidak luas bangunan sebagai sebagian melihat tetapi anda masih dapat melihat laut lokasinya bagus dekat dengan pusat perbelanjaan dan restoran makanan laut internet hanya tersedia di lobi sarapan yang baik disajikan dengan bubur manado taksi dari bandara ke max rp ada taksi berhenti di depan hotel makanan halal banyak restoran di dekatnya,tinggal sana selama malam kamar deluxe pemandangan kamar luas bangunan sebagian melihat anda dapat melihat laut lokasinya bagus dekat pusat perbelanjaan restoran makanan laut internet tersedia lobi sarapan baik disajikan bubur manado taksi bandara max rp taksi berhenti depan hotel makanan halal banyak restoran dekatnya
"Hotel yang terletak di dekat pantai, dan lokasi yang strategis untuk bisnis. Ada banyak restoran dekat dengan hotel dan di seberang jalan ada supermarket besar. Lobi yang bagus dan pemandangan yang indah dari kamar dan kamar yang bersih. Staf kantor depan yang sangat membantu.",4,Positif,hotel yang terletak di dekat pantai dan lokasi yang strategis untuk bisnis ada banyak restoran dekat dengan hotel dan di seberang jalan ada supermarket besar lobi yang bagus dan pemandangan yang indah dari kamar dan kamar yang bersih staf kantor depan yang sangat membantu,hotel terletak dekat pantai lokasi strategis bisnis banyak restoran dekat hotel di seberang jalan supermarket besar lobi bagus pemandangan indah kamar kamar bersih staf kantor depan sangat membantu
"Lokasi sangat strategis di depan pusat perbelanjaan Boulevard Square,Mantos dan kuliner. Hotel berlantai-7 menyediakan 143 kamar, layanan Check-in/check-out  jam: 14.00/12.00, Buffet breakfast-lunch& dinner, coffee break pagi & sore,Standard meeting & free LCD (min.100 pax).Ada counter Lion Air disini
Tarif kamar (fullboard package); mulai Superior /Twin Rp 650 ribu,Deluxe/Twin Rp 750 ribu,Suite/Single Rp 1 juta & Royal Suite/Single Rp 2 juta. Ada Meeting Package: Half Day Rp 170 ribu nett/pax (1x coffee break+ 1x lunch/dinner selama 4~ 5 jam), One Day Rp 220 ribu (2x coffee break 8~9 jam) & Full Day Rp 300 ribu (10~12 jam)",4,Positif,lokasi sangat strategis di depan pusat perbelanjaan boulevard squaremantos dan kuliner hotel berlantai menyediakan kamar layanan checkincheckout jam buffet breakfastlunch dinner coffee break pagi sorestandard meeting free lcd min paxada counter lion air disini tarif kamar fullboard package mulai superior twin rp ribudeluxetwin rp ribusuitesingle rp juta royal suitesingle rp juta ada meeting package half day rp ribu nettpax x coffee break x lunchdinner selama jam one day rp ribu x coffee break jam full day rp ribu jam,lokasi sangat strategis depan pusat perbelanjaan boulevard squaremantos kuliner hotel berlantai menyediakan kamar layanan checkincheckout jam buffet breakfastlunch dinner coffee break pagi sorestandard meeting free lcd min paxada counter lion air disini tarif kamar fullboard package mulai superior twin rp ribudeluxetwin rp ribusuitesingle rp juta royal suitesingle rp juta meeting package half day rp ribu nettpax x coffee break x lunchdinner selama jam one day rp ribu x coffee break jam full day rp ribu jam
